Component, Time (ms)
Task time, 1.516427
Task time, 1.533172
Task time, 1.503667
Task time, 1.553755
Task time, 1.556151
Task time, 1.610544
Task time, 1.622012
Task time, 1.701098
Task time, 1.682625
Task time, 1.707579
Task time, 1.70534
Task time, 1.678328
Task time, 1.698144
Task time, 1.742165
Task time, 1.699622
Task time, 1.741442
Task time, 1.85194
Task time, 1.821508
Task time, 1.849814
Task time, 1.862941
Task time, 1.798654
Task time, 1.831008
Task time, 1.902968
Task time, 1.834884
Task time, 1.797536
Task time, 1.840036
Task time, 1.823245
Task time, 1.801113
Task time, 1.749844
Task time, 1.757401
Task time, 1.832973
Task time, 1.781373
Task time, 1.782709
Task time, 1.773652
Task time, 1.738363
Task time, 1.605198
Task time, 1.693189
Task time, 1.756221
Task time, 1.698274
Task time, 1.751101
Task time, 1.78457
Task time, 1.802435
Task time, 1.798135
Task time, 1.799704
Task time, 1.826687
Task time, 1.7618
Task time, 1.738511
Task time, 1.752904
Task time, 1.730681
Task time, 1.743338
Task time, 1.792112
Task time, 1.745031
Task time, 1.80204
Task time, 1.754325
Task time, 1.743373
Task time, 1.767598
Task time, 1.82223
Task time, 1.869953
Task time, 1.83538
Task time, 1.832033
Task time, 1.862362
Task time, 1.914584
Task time, 1.960808
Task time, 1.96401
Task time, 1.972839
Task time, 1.963538
Task time, 2.005465
Task time, 2.048547
Task time, 2.007739
Task time, 2.041087
Task time, 2.047431
Task time, 2.034278
Task time, 2.009794
Task time, 2.081555
Task time, 2.076828
Task time, 2.093877
Task time, 2.104968
Task time, 2.128067
Task time, 2.11411
Task time, 2.150721
Task time, 2.106057
Task time, 2.116242
Task time, 2.058604
Task time, 2.05718
Task time, 2.099145
Task time, 2.127316
Task time, 2.108213
Task time, 2.16729
Task time, 2.155122
Task time, 2.1203
Task time, 2.132138
Task time, 2.152419
Task time, 2.1253
Task time, 2.167726
Task time, 2.155104
Task time, 2.141279
Task time, 2.147036
Task time, 2.188311
Task time, 2.193453
Task time, 2.213096
Task time, 2.160978
Task time, 2.139758
Task time, 2.125362
Task time, 2.188449
Task time, 2.20491
Task time, 2.187759
Task time, 2.141708
Task time, 2.194133
Task time, 2.24491
Task time, 2.213854
Task time, 2.174295
Task time, 2.138168
Task time, 2.127917
Task time, 2.177949
Task time, 2.201878
Task time, 2.175822
Task time, 2.138465
Task time, 2.126316
Task time, 2.105894
Task time, 2.11777
Task time, 2.19136
Task time, 2.224454
Task time, 2.301124
Task time, 2.313953
Task time, 2.258591
Task time, 2.293426
Task time, 2.35265
Task time, 2.384666
Task time, 2.339069
Task time, 2.356495
Task time, 2.287357
Task time, 2.364095
Task time, 2.338238
Task time, 2.338066
Task time, 2.385545
Task time, 2.338489
Task time, 2.414736
Task time, 2.417598
Task time, 2.508554
Task time, 2.58615
Task time, 2.499045
Task time, 2.502329
Task time, 2.531071
Task time, 2.57474
Task time, 2.633362
Task time, 2.664743
Task time, 2.336752
Task time, 2.592642
